	MNase.Score	sgRNAscorer.Hg	WU.CRISPR	Azimuth	Class
TRAPPC11_chr4_184579015_.	1.300000191	0	0	0.282685416	1
SMC3_chr10_112327519_.	0.09259259	85.21758624	0	0.736471223	1
YIPF5_chr5_143550155_.	0.029629633	27.96881043	0	0.415022776	1
HEATR1_chr1_236762893_.	2.607142687	97.96806196	0	0.731879927	1
SEC24C_chr10_75504215_.	0.25000003	89.43517579	88	0.589569549	1
SURF4_chr9_136239841_.	1.481481314	33.9136395	0	0.636024379	1
SEC16A_chr9_139379471_.	2.171999931	50.66261975	0	0.464695439	1
TRAPPC8_chr18_29522722_.	0.188888893	12.91399678	0	0.575645954	1
COG3_chr13_46039096_.	0	30.07570638	0	0.463617009	1
EIF6_chr20_33872153_.	0	82.30193397	0	0.463472934	1
COPA_chr1_160309812_.	1.39199996	79.14171911	0	0.542641227	1
TM9SF2_chr13_100157835_.	0.099999987	64.66828086	0	0.544211436	1
VPS53_chr17_617640_.	0.02	70.52679588	0	0.512490095	1
IGF2R_chr6_160393206_.	1.0807693	80.53155588	0	0.338875558	1
GOLGA1_chr9_127708184_.	1.124999881	98.88470162	86	0.727563802	1
SAR1A_chr10_71927719_.	0.937036991	7.473999784	0	0.172027995	1
C17orf75_chr17_30669074_.	0.57407409	60.61657208	64	0.525982035	1
WDR11_chr10_122610595_.	1.782608509	75.80098585	0	0.586104435	1
VPS53_chr17_617953_.	0.048148148	98.81221405	0	0.452668106	1
SEC16A_chr9_139376568_.	1.692307711	91.91114631	83	0.659225206	1
RAB1B_chr11_66033509_.	0.232142895	47.77185513	0	0.381080565	1
SURF4_chr9_136238621_.	2.589285374	84.63119642	0	0.592397067	1
UGP2_chr2_64068323_.	0.232142895	11.57791732	0	0.177745323	1
IGF2R_chr6_160390298_.	0	0	0	0.256875811	1
EIF6_chr20_33872231_.	0.203846157	16.91862182	0	0.583042459	1
ARCN1_chr11_118445185_.	0.25999999	0	0	0.501280924	1
ARL1_chr12_101796677_.	1.277777791	14.45765763	0	0.491906762	1
RAB5C_chr17_40307049_.	0	94.01914837	80	0.701859068	1
QSOX2_chr9_139137288_.	0	61.67582716	0	0.589453329	1
TM9SF2_chr13_100154845_.	0.685185134	60.23079513	57	0.559516012	1
CARM1_chr19_10979714_.	1.270833373	51.01484447	0	0.682221025	1
ST3GAL4_chr11_126278251_.	1.375000119	83.89820916	85	0.808778253	1
SEC23B_chr20_18490614_.	0.617857099	13.74498606	0	0.286105501	1
RAB1A_chr2_65357269_.	0.321428567	64.88891445	0	0.411843483	1
EIF6_chr20_33868502_.	0.960869431	84.61261365	71	0.638457537	1
WDR11_chr10_122610982_.	0.355999976	97.58796308	66	0.576918898	1
RAB1B_chr11_66032939_.	0.948148072	25.50696135	0	0.345229736	1
SEC23B_chr20_18489260_.	0.38846156	1.388878135	34	0.337695585	1
RAD21_chr8_117886980_.	0	73.85355519	0	0.299216937	1
GBF1_chr10_104008239_.	1.032142997	14.8310092	0	0.402324758	1
RAB1B_chr11_66036871_.	1.018518448	95.3176567	69	0.614713197	1
SEC24C_chr10_75506727_.	1.922222137	58.29851828	0	0.540277245	1
RAB1B_chr11_66037056_.	1.419999957	43.18626025	0	0.578789549	1
UGP2_chr2_64068635_.	0.096428581	4.357218468	0	0.348416026	1
RAB1A_chr2_65357284_.	0.222222194	13.3179878	20	0.349222396	1
COPA_chr1_160310007_.	2.533333063	30.93173079	0	0.510720825	1
SEC16A_chr9_139379744_.	1.938461423	22.82787077	0	0.394816642	1
PSMC6_chr14_53178818_.	0.673076928	59.3078506	0	0.57530576	1
IGF2R_chr6_160390294_.	0	0	0	0.213842242	1
RAB5C_chr17_40309306_.	0.353571475	0	0	0.38288691	1
EIF6_chr20_33872301_.	0.726922989	77.92019656	68	0.666210252	1
ST3GAL4_chr11_126278327_.	0.557142794	67.82963872	0	0.609289966	1
ILF3_chr19_10765495_.	0	0	0	0.241765716	1
SURF4_chr9_136246363_.	2.307142735	0	0	0.509846366	1
RAB2A_chr8_61429993_.	0	5.341368172	0	0.304828928	1
ST3GAL4_chr11_126274981_.	1.77692306	97.92912662	85	0.677467278	1
SEC23IP_chr10_121652328_.	0.099999994	94.58212536	53	0.557607669	1
SURF4_chr9_136247619_.	0.100000001	27.49970596	0	0.238819553	1
VPS54_chr2_64246184_.	0	0	0	0.267759359	1
ILF3_chr19_10766541_.	0.478571445	80.42157092	47	0.721091732	1
ST3GAL4_chr11_126220711_.	1.384615421	0	0	0.374754871	1
SEC23IP_chr10_121652285_.	0.099999987	60.38948613	0	0.698559526	1
COG1_chr17_71189211_.	0	94.710435	0	0.657408728	1
ILF2_chr1_153643126_.	0.125000015	84.65663713	0	0.504818087	1
VPS54_chr2_64246179_.	0	0	0	0.333768079	1
SURF4_chr9_136242785_.	0	95.58117078	0	0.413901707	1
CARM1_chr19_10982488_.	0	85.79929349	0	0.544596769	1
UGP2_chr2_64068866_.	0	89.72575289	0	0.448642684	1
MCL1_chr1_150550866_.	1.230769277	52.44442773	0	0.517233776	1
COG1_chr17_71189451_.	0	90.24404273	0	0.521076485	1
ARF1_chr1_228273689_.	0.592857182	0	0	0.59963905	1
IGF2R_chr6_160390575_.	0	98.72719047	0	0.566707501	1
CARM1_chr19_10982390_.	0	0	64	0.605533008	1
COG1_chr17_71189193_.	0	93.5654558	70	0.630161024	1
RAD21_chr8_117886289_.	0.078571431	92.74549082	41	0.571698533	1
IGF2R_chr6_160391781_.	1.369230747	52.28710094	0	0.592628809	1
CARM1_chr19_10982627_.	0	18.58701588	0	0.260345782	1
WDR11_chr10_122611727_.	0.240000024	41.54939055	0	0.479845729	1
SCFD1_chr14_31094182_.	1.228571296	0	0	0.509532274	1
TRAPPC11_chr4_184585050_.	1.199999928	95.7888628	0	0.703045616	1
SEC16A_chr9_139380048_.	0.496428579	48.53452322	0	0.517962678	1
IGF2R_chr6_160394127_.	2.096153736	49.35515187	0	0.553622357	1
IGF2R_chr6_160393982_.	1.388888717	92.44562234	82	0.715643238	1
VPS53_chr17_617618_.	0.225925937	32.44626389	0	0.305463227	1
QSOX2_chr9_139137645_.	0	0	54	0.495435188	1
GBF1_chr10_104008212_.	0.200000003	59.99670377	0	0.53443637	1
CARM1_chr19_10982493_.	0	62.99693716	42	0.484719765	1
ST3GAL4_chr11_126276899_.	0.848148227	90.31752581	62	0.439994973	1
C17orf75_chr17_30669064_.	0.30400002	80.01676874	52	0.67071938	1
ILF3_chr19_10765020_.	0	23.84302864	0	0.359288374	1
VPS53_chr17_617963_.	0.010714286	86.7844387	0	0.310536216	1
MCL1_chr1_150549926_.	1.899999976	75.54904913	79	0.544412393	1
SEC24A_chr5_133984833_.	0.446153849	87.11291875	17	0.496424588	1
TRAPPC11_chr4_184580440_.	0	86.44592984	44	0.614812369	1
TM9SF2_chr13_100153844_.	0.549999952	39.07990925	0	0.566326641	1
TRAPPC8_chr18_29522890_.	0	57.29633886	0	0.367025088	1
MCL1_chr1_150551811_.	0	34.68010526	0	0.393547802	1
ILF2_chr1_153642297_.	1.111538529	8.762921758	0	0.325064391	1
GOLGA1_chr9_127702300_.	0.3125	56.24434728	67	0.474010777	1
TRAPPC11_chr4_184580493_.	0	74.03868241	0	0.474670501	1
SEC23B_chr20_18489132_.	0.442857057	24.33639396	0	0.382591874	1
RAB1B_chr11_66033500_.	0.242857113	34.09500592	0	0.352190243	1
PRKDC_chr8_48872527_.	0.035714291	34.05223604	0	0.498974666	1
SEC24A_chr5_133984846_.	0.5	72.6080299	61	0.5801818	1
VPS53_chr17_617927_.	0.099999987	56.36233316	0	0.413773669	1
SEC23IP_chr10_121652325_.	0.099999994	62.13508719	32	0.528806909	1
IGF2R_chr6_160394450_.	0.576923072	9.038455653	0	0.503555381	1
HEATR1_chr1_236767298_.	0.558333337	28.17753483	0	0.284452472	1
VPS54_chr2_64246172_.	0	0	0	0.244736464	1
IGF2R_chr6_160390439_.	0	50.65318088	0	0.431466438	1
RAB1B_chr11_66035154_.	0	0	0	0.228398522	1
QSOX2_chr9_139134686_.	1.780769348	91.3501972	54	0.717301024	1
SEC23B_chr20_18491521_.	0.796428502	27.34374337	0	0.522050693	1
PRKDC_chr8_48872627_.	0	86.77308255	56	0.504739992	1
SCFD1_chr14_31094994_.	0.444444448	16.14290155	0	0.476650329	1
SEC16A_chr9_139377312_.	0	0	0	0.361640406	1
COG3_chr13_46039237_.	0	53.11506683	0	0.497923217	1
GOLGA1_chr9_127698478_.	2.521428585	13.12312674	0	0.578592194	1
VPS53_chr17_613683_.	0.983999968	50.21674374	0	0.44824574	1
VPS53_chr17_618056_.	0.06666667	17.82265174	0	0.322258452	1
VPS54_chr2_64245151_.	1.035714269	42.3117268	0	0.474495072	1
SYNCRIP_chr6_86352274_.	0	85.03006243	0	0.534855288	1
VPS53_chr17_613869_.	0.300000012	86.83572568	0	0.632910715	1
EIF6_chr20_33868525_.	0.981481493	74.98526098	41	0.595254348	1
RAB1A_chr2_65357102_.	1.046153903	0	0	0.302344908	1
VPS54_chr2_64245968_.	0.092307694	22.22750701	0	0.569728075	1
RAB2A_chr8_61429988_.	0	47.80231024	0	0.322480592	1
RAB5C_chr17_40311725_.	3.53928566	99.25713142	0	0.685848749	1
SAR1A_chr10_71930156_.	0.055555556	66.81584506	39	0.461966857	1
SEC24A_chr5_133984851_.	0.216000006	27.84252867	0	0.573897504	1
SEC24A_chr5_133984819_.	0.5	21.8183541	0	0.197969679	1
IGF2R_chr6_160390301_.	0	0	0	0.29023638	1
TRAPPC11_chr4_184585196_.	1.588000059	36.53598625	39	0.603100903	1
VPS53_chr17_617873_.	0	63.26686673	0	0.419114217	1
ARF1_chr1_228270660_.	0	0	0	0.202169251	1
COG3_chr13_46039267_.	0	97.08294665	61	0.702022797	1
CARM1_chr19_10982442_.	0	0	0	0.296157935	1
MCL1_chr1_150551311_.	0.508695662	36.40583307	15	0.522402287	1
SCFD1_chr14_31091479_.	0.099999987	78.98092648	0	0.573349583	1
ILF2_chr1_153643196_.	0.121428572	14.06690315	0	0.237699829	1
SEC24A_chr5_133984818_.	0.5	16.85583121	0	0.31437853	1
SYNCRIP_chr6_86349315_.	0.678571582	9.296107314	0	0.480914028	1
SURF4_chr9_136242628_.	0	94.70368769	0	0.413209201	1
VPS54_chr2_64246148_.	0	80.28950047	73	0.664814758	1
EIF6_chr20_33875796_.	0.764285743	99.98329762	0	0.428274688	1
CARM1_chr19_10982482_.	0	68.90943072	27	0.481819763	1
SEC24A_chr5_133984775_.	0.942857087	35.89749829	0	0.397633287	1
CARM1_chr19_10983854_.	1.411538482	58.22916471	0	0.478779814	1
RAB1B_chr11_66036156_.	0.062962972	23.07685784	0	0.261331304	1
VPS53_chr17_617888_.	0	33.50057832	0	0.44736487	1
TRAPPC11_chr4_184585091_.	2.269230843	33.1201476	0	0.601467916	1
RAB1B_chr11_66035081_.	0	0	0	0.35881105	1
CARM1_chr19_10983136_.	0.261538446	68.95374917	0	0.569918805	1
MCL1_chr1_150551403_.	0.296296299	66.20888146	0	0.610711289	1
SEC16A_chr9_139377318_.	0	0	0	0.244130041	1
SEC24C_chr10_75504205_.	0.176000029	84.10202976	47	0.539756126	1
TRAPPC8_chr18_29522495_.	0.603703678	84.06043974	0	0.359391759	1
VPS54_chr2_64246122_.	0	92.56073231	0	0.550059642	1
ST3GAL4_chr11_126279191_.	1.838461638	60.59330673	0	0.578096187	1
CARM1_chr19_10982609_.	0	68.31629359	52	0.609845527	1
PRKDC_chr8_48872575_.	0.171428546	39.22440508	0	0.489041602	1
COPA_chr1_160309717_.	2.296296358	70.91876709	60	0.603654986	1
VPS54_chr2_64246125_.	0	9.618577466	0	0.402681908	1
RAB2A_chr8_61432519_.	1.176923037	43.33448001	0	0.52219202	1
SEC16A_chr9_139373461_.	1.642856956	7.970019788	0	0.408512925	1
SMC3_chr10_112327564_.	0.185185164	66.35116506	43	0.55845407	1
SURF4_chr9_136242238_.	0.900000036	97.50799078	70	0.449898922	1
TRAPPC11_chr4_184580437_.	0	3.043371977	0	0.431652412	1
ST3GAL4_chr11_126277259_.	0.616666675	40.31286168	0	0.620301529	1
SEC24A_chr5_133985899_.	0.784000039	87.35088152	0	0.634890286	1
CREBBP_chr16_3929898_.	0	83.30739488	0	0.417048797	1
RAB1A_chr2_65353707_.	0.300000012	6.416588224	0	0.309683054	1
SURF4_chr9_136245123_.	1.510714293	3.099525881	0	0.195411929	1
RAB1B_chr11_66039776_.	1.076923132	49.19760385	15	0.65659894	1
ST3GAL4_chr11_126225186_.	0.403846145	33.43244147	0	0.301861365	1
VPS54_chr2_64245013_.	0.523076952	28.40627995	46	0.430439684	1
TRAPPC11_chr4_184580443_.	0	56.75470994	0	0.456899886	1
SEC24C_chr10_75508972_.	0.899999976	31.57759286	0	0.470376109	1
ST3GAL4_chr11_126270178_.	1.882142901	0	81	0.640531936	1
ILF2_chr1_153641015_.	2.200000286	6.650974545	0	0.447787104	1
SEC24A_chr5_133985189_.	0.781481504	90.11986259	0	0.574104973	1
ARCN1_chr11_118443118_.	0	48.56342976	51	0.636979937	1
CREBBP_chr16_3929859_.	0	38.04388264	0	0.538397082	1
ILF2_chr1_153642741_.	0.285714298	39.26927659	0	0.369147874	1
ST3GAL4_chr11_126276427_.	1.625	15.8408577	0	0.530977224	1
COG3_chr13_46039291_.	0.007692308	97.76597427	44	0.536623393	1
COG3_chr13_46039297_.	0.030769233	54.23032834	0	0.509975206	1
COG1_chr17_71189425_.	0	72.84536587	77	0.598007001	1
VPS54_chr2_64245800_.	0.382142872	87.53375963	0	0.581261155	1
VPS54_chr2_64246189_.	0	0	0	0.340179919	1
YIPF5_chr5_143549433_.	0.300000012	35.95335723	0	0.382727726	1
ST3GAL4_chr11_126225728_.	0	37.13328975	0	0.553284111	1
UGP2_chr2_64069757_.	0.166666642	47.06065838	0	0.427023882	1
CARM1_chr19_10979918_.	0.589285731	90.00375711	78	0.744862968	1
ST3GAL4_chr11_126270474_.	1.496296406	0	35	0.462161223	1
UGP2_chr2_64069556_.	0.481481493	82.61669817	82	0.734788608	1
RAB1B_chr11_66037082_.	2.307142973	44.76601741	17	0.6251244	1
ST3GAL4_chr11_126278360_.	0.514814794	54.14183894	0	0.447557037	1
ARF1_chr1_228270673_.	0	0	0	0.29615585	1
UGP2_chr2_64068900_.	0	82.41398369	0	0.322237799	1
TRAPPC8_chr18_29522419_.	0.124999993	87.07962461	0	0.504652429	1
ST3GAL4_chr11_126225862_.	0	90.30181894	0	0.537768467	1
EIF6_chr20_33872182_.	0.050000004	63.65916977	0	0.539961306	1
RAB1B_chr11_66033510_.	0.235714316	8.858803719	0	0.399186584	1
COG1_chr17_71193102_.	1.388888597	72.80882711	0	0.661249989	1
UGP2_chr2_64068779_.	0.092857137	90.32368319	0	0.29696272	1
EIF6_chr20_33872300_.	0.878571332	72.60047143	0	0.498560414	1
SEC24A_chr5_133984519_.	0.053571433	98.91884378	33	0.383315096	1
UGP2_chr2_64068551_.	0.34799999	81.83677465	50	0.551685161	1
COG1_chr17_71189431_.	0	51.75498463	0	0.320429546	1
ILF3_chr19_10765691_.	0	13.56100183	0	0.464967815	1
SURF4_chr9_136242851_.	0	38.79777552	0	0.456947291	1
TRAPPC11_chr4_184580328_.	0.042857144	22.71854948	0	0.511204015	1
VPS54_chr2_64246024_.	0	10.06552272	40	0.410883889	1
VPS53_chr17_617942_.	0.085714288	78.65052915	0	0.422989634	1
SEC24C_chr10_75506702_.	2.142857075	34.98189101	31	0.580776186	1
QSOX2_chr9_139133855_.	1.155555487	35.94045253	0	0.451172865	1
SEC23IP_chr10_121655940_.	0.866666675	0	0	0.508498638	1
RAB1A_chr2_65353629_.	0.307407409	0.528724215	0	0.272985854	1
IGF2R_chr6_160390435_.	0	30.59724083	0	0.363064419	1
WDR11_chr10_122610985_.	0.804166734	62.20075371	0	0.460708045	1
TM9SF2_chr13_100153947_.	0.099999987	71.58243765	0	0.448114538	1
ILF3_chr19_10765106_.	0	99.44808419	0	0.543532805	1
SEC23B_chr20_18492257_.	0.34074077	17.84167696	0	0.383055134	1
COPZ1_chr12_54719176_.	0.104166664	41.08264579	0	0.528180228	1
SEC24C_chr10_75505605_.	0.022222223	0	0	0.5065244	1
TRAPPC11_chr4_184579491_.	1.030769229	0	0	0.513589437	1
TM9SF2_chr13_100153898_.	0.199999973	81.89831166	65	0.649214873	1
EIF6_chr20_33872601_.	0.100000009	69.64787483	55	0.573026268	1
C17orf75_chr17_30666916_.	2.221428633	57.99418846	0	0.399142071	1
COG1_chr17_71189407_.	0	41.01060066	0	0.508220027	1
IGF2R_chr6_160390237_.	0	56.54524814	46	0.380132883	1
RAB1A_chr2_65353817_.	0.899999976	66.0474989	0	0.561518776	1
TRAPPC8_chr18_29522674_.	0.307692349	83.6687635	0	0.463535231	1
RAB1A_chr2_65357001_.	0.004	81.76402898	0	0.705498714	1
ST3GAL4_chr11_126224573_.	1.923999906	40.90607255	0	0.488178653	1
COG1_chr17_71189904_.	1.029629707	28.63793784	0	0.549192571	1
VPS54_chr2_64245652_.	0.822222292	20.36506305	0	0.427350602	1
TRAPPC11_chr4_184580009_.	0	24.40641121	0	0.444806057	1
COG1_chr17_71189505_.	0	0	0	0.55097083	1
SEC24A_chr5_133984863_.	0.407407373	35.1956298	0	0.653576179	1
RAB1B_chr11_66037135_.	0.611111164	0	0	0.594192954	1
COG1_chr17_71189343_.	0.360714257	90.67944749	76	0.629450541	1
SEC24A_chr5_133984850_.	0.223076925	17.1556997	0	0.608960572	1
COPZ1_chr12_54720354_.	0.707407475	43.55492925	0	0.410337631	1
SYNCRIP_chr6_86352777_.	0.05555556	0	44	0.421593169	1
SEC16A_chr9_139377418_.	0	72.18962248	0	0.481022304	1
SURF4_chr9_136242891_.	0	57.63027577	0	0.28766331	1
ST3GAL4_chr11_126226155_.	0.600000024	81.4090021	66	0.641733163	1
WDR11_chr10_122610756_.	0.184615389	45.19445363	27	0.607637695	1
TRAPPC8_chr18_29522606_.	0.470833331	66.4851159	66	0.552937152	1
VPS54_chr2_64245237_.	0.265384614	47.21315513	0	0.568211858	1
RAB2A_chr8_61429471_.	0	97.61285073	0	0.361202431	1
RAB1B_chr11_66039759_.	1.649999976	93.81647075	73	0.620200225	1
VPS54_chr2_64246207_.	0	0	0	0.192317987	1
SCFD1_chr14_31091591_.	0	15.70646441	0	0.272458047	1
RAB2A_chr8_61429764_.	0	89.39760467	58	0.656057312	1
RAD21_chr8_117888757_.	0.481481522	0	0	0.141564613	1
QSOX2_chr9_139133154_.	0.992592633	67.5802092	37	0.531652312	1
RAB5C_chr17_40304945_.	2.066666603	50.97487675	0	0.475307578	1
SEC24A_chr5_133984771_.	0.942857087	45.06466917	0	0.310421313	1
MCL1_chr1_150551361_.	0.315384597	64.72646265	53	0.715685041	1
VPS53_chr17_616476_.	0.291999996	56.39806075	0	0.312032588	1
WDR11_chr10_122610307_.	0.333333343	35.41154396	14	0.56013642	1
UGP2_chr2_64069293_.	0.472727329	24.22080467	0	0.478206526	1
CARM1_chr19_10982473_.	0	96.00864836	36	0.565660966	1
ST3GAL4_chr11_126276063_.	0.699999869	54.91040632	0	0.55185546	1
WDR11_chr10_122610938_.	0.103846155	34.35059282	50	0.546751735	1
SEC23IP_chr10_121656568_.	1.357142806	80.38075518	72	0.585978014	1
VPS54_chr2_64246036_.	0	28.39459197	0	0.478370766	1
SEC24C_chr10_75506630_.	1.55185163	31.53430679	0	0.339800992	1
RAB1A_chr2_65357265_.	0.284615397	80.63910738	0	0.33453627	1
ARF1_chr1_228274378_.	0.946428597	0	65	0.468133428	1
PSMC6_chr14_53174101_.	0.274074078	42.26493803	0	0.375588825	1
SURF4_chr9_136238107_.	0.533333361	31.44342079	0	0.4549136	1
SEC23IP_chr10_121652297_.	0.099999994	66.51590284	22	0.411730844	1
SEC24C_chr10_75506688_.	2.908000231	54.04096101	58	0.456999098	1
ARF1_chr1_228270375_.	0	20.57386119	0	0.243606939	1
VPS53_chr17_615349_.	0.103703693	0	0	0.451405519	1
WDR11_chr10_122610883_.	0.055555556	84.24973333	57	0.448322097	1
UGP2_chr2_64073993_.	0.487500042	47.11670168	0	0.537629946	1
VPS53_chr17_617999_.	0	60.80652934	0	0.376146645	1
TRAPPC8_chr18_29522575_.	0.385714263	77.75910897	0	0.684962683	1
ILF2_chr1_153643392_.	0.231999993	79.00161088	0	0.68741656	1
CREBBP_chr16_3929858_.	0	43.89292192	0	0.401502872	1
RAB1A_chr2_65356291_.	0.488461524	5.557982869	0	0.506581972	1
TM9SF2_chr13_100153974_.	0.048148148	25.30649597	0	0.432651842	1
TRAPPC11_chr4_184585219_.	1.125	53.24518313	0	0.487736594	1
C17orf75_chr17_30666956_.	1.077777743	79.52539443	72	0.637801896	1
SEC24A_chr5_133984791_.	0.717857182	72.73681886	0	0.348324354	1
C17orf75_chr17_30669162_.	0.107142858	85.46849058	0	0.646568601	1
VPS54_chr2_64245966_.	0.111111112	63.41158378	0	0.3140581	1
ST3GAL4_chr11_126279234_.	1.977777839	89.29919707	67	0.544979338	1
VPS54_chr2_64246227_.	0	83.90912285	0	0.259438645	1
QSOX2_chr9_139137583_.	0	0	0	0.176186537	1
COG3_chr13_46039228_.	0	79.73301271	0	0.52891705	1
MCL1_chr1_150551495_.	0.246153861	88.91511617	29	0.402227595	1
WDR11_chr10_122610939_.	0.117857151	7.410545504	0	0.577316079	1
COPA_chr1_160312952_.	0.5625	9.364391641	0	0.212489025	1
EIF6_chr20_33867783_.	1.753846288	74.7380437	0	0.523395508	1
ST3GAL4_chr11_126277152_.	1.799999952	33.13954153	0	0.48224323	1
ST3GAL4_chr11_126278242_.	2.03461504	48.26356128	0	0.634435848	1
RAB1B_chr11_66039327_.	1.08518517	51.23061114	0	0.590857957	1
QSOX2_chr9_139137487_.	0	0	0	0.288980361	1
SEC23B_chr20_18489453_.	0	0	0	0.41277708	1
COG3_chr13_46039106_.	0.01923077	49.17031962	24	0.498136905	1
RAB1A_chr2_65356976_.	0.270370364	97.92824173	45	0.462443639	1
ARCN1_chr11_118443144_.	0	86.97705064	49	0.616148849	1
CARM1_chr19_10982689_.	0	94.25906528	0	0.226739201	1
TRAPPC11_chr4_184580581_.	0	83.38456501	0	0.413433752	1
VPS54_chr2_64246020_.	0	4.545369073	0	0.577313602	1
SAR1A_chr10_71928722_.	1.682142615	88.03088575	74	0.605991543	1
VPS53_chr17_616195_.	0.600000024	83.05722794	0	0.684370746	1
TM9SF2_chr13_100157250_.	0.111111119	23.38118767	0	0.417002198	1
TRAPPC11_chr4_184580625_.	0	99.27235897	71	0.472631185	1
SEC23IP_chr10_121652277_.	0.099999987	4.618299093	0	0.569015343	1
GBF1_chr10_104001233_.	0	25.28643837	0	0.31924771	1
SEC16A_chr9_139378644_.	0	21.85703135	0	0.276413227	1
C17orf75_chr17_30668234_.	0.967857003	67.43759377	0	0.613998289	1
SEC24A_chr5_133984830_.	0.45714286	97.29181853	80	0.646193116	1
EIF6_chr20_33872571_.	0.118518509	74.72388539	0	0.394627182	1
YIPF5_chr5_143549445_.	0.525000036	27.34610309	44	0.553128837	1
EIF6_chr20_33872052_.	0.314285725	70.26132766	61	0.671669737	1
RAB2A_chr8_61429812_.	0	42.81571085	0	0.613119019	1
VPS54_chr2_64245947_.	0.060869563	54.20101623	0	0.348875134	1
COPB1_chr11_14520475_.	0.738461494	43.24543754	31	0.495043949	1
ILF3_chr19_10764135_.	0.223076895	0	0	0.656470751	1
TM9SF2_chr13_100153960_.	0.149999991	96.57350575	0	0.486500357	1
WDR11_chr10_122612078_.	0.5	67.93873878	0	0.576218949	1
ILF2_chr1_153642329_.	1.100000024	73.73162416	0	0.422570727	1
ILF3_chr19_10765407_.	0	87.71228701	27	0.316125595	1
SEC16A_chr9_139377309_.	0	0	0	0.548669817	1
VPS54_chr2_64245959_.	0	54.00309492	66	0.450338315	1
SURF4_chr9_136242799_.	0	74.96855861	0	0.529844103	1
RAB1B_chr11_66040269_.	1.651851773	19.41922189	0	0.510840813	1
TRAPPC8_chr18_29523040_.	0.067857146	32.80154886	0	0.605694382	1
SEC24C_chr10_75504212_.	0.226923093	79.52351403	0	0.490580178	1
ST3GAL4_chr11_126278214_.	2.008333206	23.13485528	0	0.450056293	1
COG3_chr13_46039549_.	0.265384644	42.61930124	64	0.419861635	1
GOLGA1_chr9_127700928_.	1.98888886	96.97937717	81	0.648215959	1
COG1_chr17_71189432_.	0	86.46174732	0	0.563942402	1
VPS54_chr2_64246129_.	0	81.10732696	38	0.551857423	1
MCL1_chr1_150551310_.	0.504166663	83.7412142	47	0.584604767	1
TM9SF2_chr13_100153975_.	0.046153847	83.45233315	0	0.425079042	1
SEC23B_chr20_18492839_.	0.237037018	51.22345825	0	0.495781328	1
TRAPPC11_chr4_184580496_.	0	62.48226064	0	0.159346587	1
SEC23IP_chr10_121652334_.	0.162962943	71.82784828	32	0.491726405	1
TRAPPC11_chr4_184580503_.	0	34.3127636	0	0.357306849	1
VPS54_chr2_64245967_.	0.107142858	22.69450986	0	0.250885456	1
TRAPPC8_chr18_29522729_.	0.028571429	78.80560684	0	0.540303012	1
TM9SF2_chr13_100153899_.	0.18571426	91.20990462	43	0.485895891	1
VPS54_chr2_64246180_.	0	0	0	0.276884041	1
RAB1A_chr2_65356913_.	0.277777791	48.90839097	0	0.452378967	1
SEC24C_chr10_75504142_.	0.025000002	88.82109617	0	0.407160653	1
SEC23IP_chr10_121652370_.	0.460869491	96.62412907	16	0.511620461	1
IGF2R_chr6_160390203_.	0	73.87151117	0	0.346133194	1
UGP2_chr2_64069311_.	0.191666663	46.03388628	0	0.46116043	1
IGF2R_chr6_160390321_.	0	0	0	0.29736175	1
COG3_chr13_46039245_.	0	64.07274714	0	0.388093889	1
COG1_chr17_71189220_.	0.032142859	90.91029423	85	0.713517227	1
VPS54_chr2_64245739_.	0.682142794	37.46313402	0	0.376771495	1
COPB1_chr11_14521445_.	0.015384615	76.75914179	0	0.581952273	1
SEC16A_chr9_139377983_.	0	83.48068663	0	0.286235741	1
SEC24C_chr10_75506714_.	2.58571434	82.30517858	0	0.511363907	1
IGF2R_chr6_160390288_.	0	0	0	0.31296556	1
VPS54_chr2_64246169_.	0	0	0	0.273202782	1
TRAPPC11_chr4_184580626_.	0	65.282213	0	0.371656629	1
SURF4_chr9_136239165_.	1.239285588	76.89666907	0	0.481260416	1
ILF3_chr19_10765523_.	0	0	0	0.497089937	1
RAB1B_chr11_66031507_.	0.328571409	26.20079205	11	0.543098451	1
COG1_chr17_71189391_.	0.032142855	66.65980874	71	0.656766296	1
CARM1_chr19_10982607_.	0	55.19545282	34	0.381216322	1
VPS54_chr2_64246011_.	0	70.02782623	76	0.619152211	1
TRAPPC8_chr18_29522814_.	0	0	0	0.249269807	1
TRAPPC8_chr18_29522852_.	0	64.95874734	0	0.347962826	1
TM9SF2_chr13_100153887_.	0.18571426	97.8157127	49	0.59295885	1
IGF2R_chr6_160390660_.	0	69.55827931	25	0.453834666	1
QSOX2_chr9_139137561_.	0	0	0	0.291131705	1
