	Combined	DNase	H2A.Z	H2AK5ac	H2AK9ac	H2BK120ac	H2BK12ac	H2BK15ac	H2BK20ac	H2BK5ac	H3K14ac	H3K18ac	H3K23ac	H3K23me2	H3K27ac	H3K27me3	H3K36me3	H3K4ac	H3K4me1	H3K4me2	H3K4me3	H3K56ac	H3K79me1	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H3T11ph	H4K12ac	H4K20me1	H4K5ac	H4K8ac	H4K91ac	FPKM	Class								
SEC24C_chr10_75506738_.	35.75127692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1								
SURF4_chr9_136240122_.	71.85461116	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1								
TRAPPC8_chr18_29522675_.	71.68025237	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
RAB2A_chr8_61432461_.	38.99588856	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1								
RAB2A_chr8_61429926_.	51.12782332	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
EIF6_chr20_33867858_.	13.5051134	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1								
GOLGA1_chr9_127703213_.	60.48242361	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1								
CARM1_chr19_10982725_.	73.29501392	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
IGF2R_chr6_160391156_.	6.923529297	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
TRAPPC8_chr18_29521939_.	36.25345431	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1								
RAB1B_chr11_66039612_.	78.00410112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1								
RAB1B_chr11_66037638_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1								
ST3GAL4_chr11_126270299_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
SURF4_chr9_136245049_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1								
RAB1A_chr2_65354129_.	28.7183231	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1								
ST3GAL4_chr11_126277232_.	15.81007813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
VPS53_chr17_618015_.	67.23639835	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1								
TRAPPC8_chr18_29522930_.	71.68190159	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
ARCN1_chr11_118443174_.	24.18803409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
QSOX2_chr9_139137235_.	68.48358282	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1								
QSOX2_chr9_139137562_.	-20	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1								
SEC16A_chr9_139378577_.	73.59727512	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1								
SEC24A_chr5_133985413_.	51.25757091	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
RAB5C_chr17_40303675_.	73.33571517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1								
ST3GAL4_chr11_126228615_.	73.60007728	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1								
SMC3_chr10_112327536_.	15.86169695	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
CREBBP_chr16_3929873_.	52.90793525	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1								
PRKDC_chr8_48868327_.	-3.373540708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1								
SCFD1_chr14_31094567_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1								
GBF1_chr10_104001185_.	66.87956481	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1								
TRAPPC8_chr18_29522416_.	70.33526056	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
SEC16A_chr9_139378484_.	73.55373095	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1								
RAB5C_chr17_40306974_.	32.84189266	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
RAB2A_chr8_61432390_.	33.21741958	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1								
WDR11_chr10_122610959_.	58.61952283	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1								
SAR1A_chr10_71930277_.	56.49791368	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1								
SURF4_chr9_136242398_.	75.38038573	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
RAB1A_chr2_65353305_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1								
SEC24A_chr5_133984551_.	25.3010465	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
RAB1A_chr2_65356792_.	-1.556521319	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
GBF1_chr10_104007168_.	18.3115631	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1								
TRAPPC8_chr18_29523079_.	52.4287651	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
UGP2_chr2_64070739_.	49.35187758	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1								
QSOX2_chr9_139137506_.	-20	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1								
SAR1A_chr10_71929169_.	70.80303161	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1								
VPS54_chr2_64245504_.	3.192078428	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
QSOX2_chr9_139133913_.	14.91880544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1								
RAD21_chr8_117887058_.	21.86481842	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1								
ILF3_chr19_10763990_.	48.90349456	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
RAB1B_chr11_66032452_.	-1.264948719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1								
RAD21_chr8_117886668_.	64.54407123	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
YIPF5_chr5_143550490_.	35.1042879	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1								
EIF6_chr20_33867559_.	22.20310605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1								
IGF2R_chr6_160390759_.	36.58687503	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
SAR1A_chr10_71927525_.	-16.1033689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1								
TRAPPC11_chr4_184581761_.	75.19410336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1								
VPS54_chr2_64245028_.	13.24569195	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1								
VPS53_chr17_616497_.	17.94783476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1								
SEC23B_chr20_18489159_.	-20	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
COG1_chr17_71189616_.	86.9023383	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
UGP2_chr2_64068198_.	58.70833559	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1								
VPS53_chr17_617458_.	33.35959257	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
C17orf75_chr17_30669223_.	-14.14900658	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1								
SEC24C_chr10_75507749_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1								
EIF6_chr20_33876911_.	65.20984747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1								
SEC24C_chr10_75506642_.	34.29964634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1								
UGP2_chr2_64068865_.	25.54726828	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1								
ARF1_chr1_228273157_.	32.21096317	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1								
ARF1_chr1_228270640_.	-20	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
ST3GAL4_chr11_126277523_.	23.04434536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
TRAPPC11_chr4_184579975_.	66.90135533	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
C17orf75_chr17_30669093_.	74.16039148	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1								
ST3GAL4_chr11_126278399_.	41.03475827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
ILF3_chr19_10765323_.	82.52648949	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
TRAPPC8_chr18_29522644_.	32.2848887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
VPS54_chr2_64242623_.	73.01325553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1								
RAD21_chr8_117887047_.	-10.17417297	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1								
GBF1_chr10_104007941_.	26.02839256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1								
EIF6_chr20_33872031_.	80.36076855	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
ARL1_chr12_101796727_.	10.39596429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1								
COG1_chr17_71193215_.	76.46601785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
ST3GAL4_chr11_126277151_.	31.96529445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
GBF1_chr10_104005514_.	86.24869026	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
SEC16A_chr9_139375883_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1								
RAB5C_chr17_40304899_.	-8.462603454	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1								
ST3GAL4_chr11_126229979_.	9.403223743	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1								
RAB1A_chr2_65356965_.	37.58168033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
ARF1_chr1_228274290_.	-20	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1								
EIF6_chr20_33872168_.	2.379745659	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
CREBBP_chr16_3926698_.	34.91217611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1								
VPS54_chr2_64246103_.	64.83601253	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
GOLGA1_chr9_127706974_.	62.06596222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
EIF6_chr20_33871949_.	68.02875721	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
YIPF5_chr5_143550281_.	72.18874496	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1								
ILF3_chr19_10764201_.	-20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
ILF3_chr19_10765553_.	-10.86313675	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
COG3_chr13_46042676_.	44.98160711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1								
YIPF5_chr5_143552192_.	57.5988694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
SEC16A_chr9_139377249_.	15.0902168	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
WDR11_chr10_122615556_.	64.12427084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1								
EIF6_chr20_33871676_.	-20	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
ILF2_chr1_153639884_.	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1								
COPZ1_chr12_54722471_.	27.8577636	1	0	1	0	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1								
VPS53_chr17_617678_.	68.30077439	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
YIPF5_chr5_143549421_.	77.89393383	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
TRAPPC11_chr4_184579887_.	64.60446525	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
MCL1_chr1_150551641_.	39.45407934	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1								
RAB1A_chr2_65356734_.	71.25617721	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1								
VPS53_chr17_617933_.	48.46308093	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
TRAPPC8_chr18_29522405_.	54.03842431	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
VPS54_chr2_64243212_.	56.73923167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1								
EIF6_chr20_33872033_.	85.10877892	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
ST3GAL4_chr11_126279172_.	54.51091277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
TRAPPC11_chr4_184580504_.	75.6133588	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
IGF2R_chr6_160390134_.	25.87390481	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1								
COG3_chr13_46039153_.	9	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
SURF4_chr9_136242598_.	33.75067888	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
SAR1A_chr10_71927945_.	74.36463609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1								
CARM1_chr19_10983147_.	50.19151505	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
VPS54_chr2_64245936_.	16.22870678	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
SEC16A_chr9_139379504_.	77.3125645	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1								
CARM1_chr19_10977753_.	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1								
QSOX2_chr9_139136778_.	58.64039785	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1								
EIF6_chr20_33872609_.	-14.35338024	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1								
EIF6_chr20_33872089_.	56.30488952	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
MCL1_chr1_150551812_.	46.21590236	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1								
PRKDC_chr8_48872644_.	27.51942066	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
SURF4_chr9_136242569_.	35.15235111	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
RAB1B_chr11_66036334_.	-8.974477811	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
CCT7_chr2_73456568_.	53.04299221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1								
COPB1_chr11_14521464_.	89.5769408	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1								
EIF6_chr20_33872113_.	45.70810515	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
CARM1_chr19_10983941_.	58.06684693	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1								
VPS54_chr2_64243556_.	30.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1								
ST3GAL4_chr11_126274439_.	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
SEC16A_chr9_139378360_.	-1.070345761	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1								
COG1_chr17_71189365_.	55.04322155	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
COG3_chr13_46039107_.	53.5686193	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
VPS53_chr17_617693_.	72.35680331	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
ARF1_chr1_228270915_.	3.347119246	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1								
SAR1A_chr10_71930011_.	15.07369877	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
GOLGA1_chr9_127698519_.	-15.88974072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1								
MCL1_chr1_150551653_.	33.7666291	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1								
RAB1B_chr11_66031620_.	63.73035378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1								
TRAPPC8_chr18_29522835_.	-20	1	1	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
SEC16A_chr9_139378463_.	79.98075355	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1								
RAB2A_chr8_61429465_.	27.23937012	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1								
COG1_chr17_71189302_.	80.09120382	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
SAR1A_chr10_71930015_.	16.29750729	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1								
UGP2_chr2_64069425_.	50.51553358	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
RAB1B_chr11_66036173_.	66.71309411	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1								
COG1_chr17_71189417_.	82.30218949	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1								
